scenario,replication,target_dimension_reduction,raw_target_ordering_budget,target_ordering_budget,method_family,method_detail,N,L,counts,demand_pattern,arrival_mode,hF,hS,max_platoon_size,partition,total_platoons,platoons_by_approach,ordering_variables,vehicle_level_ordering_variables,dimension_reduction_fraction,scaled_indexed_bound,indexed_bound,actual_average_gap,actual_gap_le_indexed_bound,vehicle_level_average_delay,vehicle_level_status,vehicle_level_mip_gap,vehicle_level_nodes,vehicle_level_time_to_first_feasible,vehicle_level_model_construction_seconds,vehicle_level_downstream_optimization_seconds,vehicle_level_wall_time_seconds,objective_average_delay,status,mip_gap,nodes,time_to_first_feasible,partition_time_seconds,partition_model_construction_seconds,partition_optimization_seconds,model_construction_seconds,downstream_optimization_seconds,end_to_end_seconds,batch
N20_L4_balanced_poisson_hS2,3,0.75,38,38,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,109,5.45,,,,TIME_LIMIT,0.4077198776003064,50995.0,0.0014390945434570312,0.007156183011829853,30.000181198120117,30.007404477335513,6.9,OPTIMAL,0.0,498.0,0.0006549358367919922,4.876311868429184e-05,4.876311868429184e-05,0.0,0.0047462619841098785,0.05200600624084473,0.056857180781662464,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,3,0.75,38,38,threshold_closest_dimension,release_gap_threshold_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [2, 3], [3, 2], [4, 1]]",8,"[2, 2, 2, 2]",24,150,0.84,45,2.25,,,,TIME_LIMIT,0.4077198776003064,50995.0,0.0014390945434570312,0.007156183011829853,30.000181198120117,30.007404477335513,6.9,OPTIMAL,0.0,418.0,0.00016808509826660156,7.624458521604538e-05,7.624458521604538e-05,0.0,0.00471357349306345,0.047347068786621094,0.052193764597177505,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,3,0.9,15,24,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [2, 3], [3, 2], [4, 1]]",8,"[2, 2, 2, 2]",24,150,0.84,45,2.25,,,,TIME_LIMIT,0.4077198776003064,50995.0,0.0014390945434570312,0.007156183011829853,30.000181198120117,30.007404477335513,6.9,OPTIMAL,0.0,418.0,0.00016999244689941406,0.00792014691978693,0.005867075175046921,0.001958131790161133,0.004561091773211956,0.047657012939453125,0.06019522529095411,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,3,0.9,15,24,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,109,5.45,,,,TIME_LIMIT,0.4077198776003064,50995.0,0.0014390945434570312,0.007156183011829853,30.000181198120117,30.007404477335513,6.9,OPTIMAL,0.0,498.0,0.0005180835723876953,3.812834620475769e-05,3.812834620475769e-05,0.0,0.004362041130661964,0.051811933517456055,0.05625544302165508,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,3,0.9,15,24,threshold_closest_dimension,release_gap_threshold_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [2, 3], [3, 2], [4, 1]]",8,"[2, 2, 2, 2]",24,150,0.84,45,2.25,,,,TIME_LIMIT,0.4077198776003064,50995.0,0.0014390945434570312,0.007156183011829853,30.000181198120117,30.007404477335513,6.9,OPTIMAL,0.0,418.0,0.0001690387725830078,9.097717702388763e-05,9.097717702388763e-05,0.0,0.005095458589494228,0.04731583595275879,0.052559095434844494,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,4,0.25,112,112,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [1, 2, 2], [2, 1, 2], [4, 1]]",10,"[2, 3, 3, 2]",37,150,0.7533333333333333,0,0.0,,,,TIME_LIMIT,0.39595132067494465,53764.0,0.0013949871063232422,0.0068690599873661995,30.000138998031616,30.00707182753831,6.65,OPTIMAL,0.0,1586.0,0.0007200241088867188,0.007963272742927074,0.006000085733830929,0.0018718242645263672,0.0038748346269130707,0.13263702392578125,0.14452308509498835,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,4,0.25,112,112,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,149,7.45,,,,TIME_LIMIT,0.39595132067494465,53764.0,0.0013949871063232422,0.0068690599873661995,30.000138998031616,30.00707182753831,6.85,OPTIMAL,0.0,3444.0,0.0007479190826416016,1.411139965057373e-05,1.411139965057373e-05,0.0,0.004179836250841618,0.3614649772644043,0.36570464354008436,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,4,0.25,112,112,threshold_closest_dimension,release_gap_threshold_1,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [1, 2, 2], [2, 1, 2], [4, 1]]",10,"[2, 3, 3, 2]",37,150,0.7533333333333333,0,0.0,,,,TIME_LIMIT,0.39595132067494465,53764.0,0.0013949871063232422,0.0068690599873661995,30.000138998031616,30.00707182753831,6.65,OPTIMAL,0.0,1586.0,0.0006830692291259766,2.7281232178211212e-05,2.7281232178211212e-05,0.0,0.003938260488212109,0.13307595252990723,0.13708578795194626,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,4,0.5,75,75,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [1, 2, 2], [2, 1, 2], [4, 1]]",10,"[2, 3, 3, 2]",37,150,0.7533333333333333,0,0.0,,,,TIME_LIMIT,0.39595132067494465,53764.0,0.0013949871063232422,0.0068690599873661995,30.000138998031616,30.00707182753831,6.65,OPTIMAL,0.0,1586.0,0.0006728172302246094,0.006835408508777618,0.005067327059805393,0.0016851425170898438,0.00451407115906477,0.13161301612854004,0.1430058628320694,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,4,0.5,75,75,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,149,7.45,,,,TIME_LIMIT,0.39595132067494465,53764.0,0.0013949871063232422,0.0068690599873661995,30.000138998031616,30.00707182753831,6.85,OPTIMAL,0.0,3444.0,0.0007679462432861328,1.3479962944984436e-05,1.3479962944984436e-05,0.0,0.004081727005541325,0.36198997497558594,0.36613130662590265,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,4,0.5,75,75,threshold_closest_dimension,release_gap_threshold_1,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [1, 2, 2], [2, 1, 2], [4, 1]]",10,"[2, 3, 3, 2]",37,150,0.7533333333333333,0,0.0,,,,TIME_LIMIT,0.39595132067494465,53764.0,0.0013949871063232422,0.0068690599873661995,30.000138998031616,30.00707182753831,6.65,OPTIMAL,0.0,1586.0,0.0006899833679199219,7.031578570604324e-05,7.031578570604324e-05,0.0,0.004866171628236771,0.13243699073791504,0.13741849921643734,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,4,0.75,38,38,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [1, 2, 2], [2, 1, 2], [4, 1]]",10,"[2, 3, 3, 2]",37,150,0.7533333333333333,0,0.0,,,,TIME_LIMIT,0.39595132067494465,53764.0,0.0013949871063232422,0.0068690599873661995,30.000138998031616,30.00707182753831,6.65,OPTIMAL,0.0,1586.0,0.0006759166717529297,0.006281021051108837,0.004721503704786301,0.0014739036560058594,0.004554501734673977,0.13250494003295898,0.14338495582342148,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,4,0.75,38,38,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,52,2.6,,,,TIME_LIMIT,0.39595132067494465,53764.0,0.0013949871063232422,0.0068690599873661995,30.000138998031616,30.00707182753831,6.65,OPTIMAL,0.0,484.0,0.0005259513854980469,3.998074680566788e-05,3.998074680566788e-05,0.0,0.003881555050611496,0.05603289604187012,0.059997206553816795,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,4,0.75,38,38,threshold_closest_dimension,release_gap_threshold_1,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [1, 2, 2], [2, 1, 2], [4, 1]]",10,"[2, 3, 3, 2]",37,150,0.7533333333333333,0,0.0,,,,TIME_LIMIT,0.39595132067494465,53764.0,0.0013949871063232422,0.0068690599873661995,30.000138998031616,30.00707182753831,6.65,OPTIMAL,0.0,1586.0,0.0006721019744873047,5.68954274058342e-05,5.68954274058342e-05,0.0,0.004123600199818611,0.1315150260925293,0.1357380310073495,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,4,0.9,15,24,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [1, 4], [3, 2], [4, 1]]",8,"[2, 2, 2, 2]",24,150,0.84,31,1.55,,,,TIME_LIMIT,0.39595132067494465,53764.0,0.0013949871063232422,0.0068690599873661995,30.000138998031616,30.00707182753831,6.65,OPTIMAL,0.0,367.0,0.000614166259765625,0.006798582151532173,0.004985804669559002,0.0017249584197998047,0.003562774509191513,0.044892072677612305,0.05529691465198994,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,4,0.9,15,24,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,52,2.6,,,,TIME_LIMIT,0.39595132067494465,53764.0,0.0013949871063232422,0.0068690599873661995,30.000138998031616,30.00707182753831,6.65,OPTIMAL,0.0,484.0,0.0005328655242919922,1.2898817658424377e-05,1.2898817658424377e-05,0.0,0.0034755319356918335,0.055687904357910156,0.05922000203281641,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,4,0.9,15,24,threshold_closest_dimension,release_gap_threshold_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [1, 4], [3, 2], [4, 1]]",8,"[2, 2, 2, 2]",24,150,0.84,31,1.55,,,,TIME_LIMIT,0.39595132067494465,53764.0,0.0013949871063232422,0.0068690599873661995,30.000138998031616,30.00707182753831,6.65,OPTIMAL,0.0,367.0,0.0005891323089599609,7.103756070137024e-05,7.103756070137024e-05,0.0,0.004299686290323734,0.04418206214904785,0.0485956184566021,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,5,0.25,112,112,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 1, 1], [2, 3], [1, 1, 3], [1, 4]]",10,"[3, 2, 3, 2]",37,150,0.7533333333333333,0,0.0,,,,TIME_LIMIT,0.3676470588235334,57496.0,0.0014190673828125,0.0073191700503230095,30.000170946121216,30.007554721087217,6.65,OPTIMAL,0.0,1061.0,0.0007090568542480469,0.007789120078086853,0.005484656430780888,0.0022127628326416016,0.004100225865840912,0.0892341136932373,0.1011712122708559,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,5,0.25,112,112,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,83,4.15,,,,TIME_LIMIT,0.3676470588235334,57496.0,0.0014190673828125,0.0073191700503230095,30.000170946121216,30.007554721087217,6.65,OPTIMAL,0.0,3316.0,0.000762939453125,1.4542602002620697e-05,1.4542602002620697e-05,0.0,0.004206886515021324,0.31523799896240234,0.31950471829622984,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,5,0.25,112,112,threshold_closest_dimension,release_gap_threshold_0,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 1, 1, 1, 1], [1, 1, 2, 1], [1, 1, 2, 1], [1, 4]]",15,"[5, 4, 4, 2]",82,150,0.4533333333333333,0,0.0,,,,TIME_LIMIT,0.3676470588235334,57496.0,0.0014190673828125,0.0073191700503230095,30.000170946121216,30.007554721087217,6.65,OPTIMAL,0.0,17385.0,0.0010268688201904297,6.705150008201599e-05,6.705150008201599e-05,0.0,0.004871000535786152,3.048382043838501,3.0533710895106196,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,5,0.5,75,75,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 1, 1], [2, 3], [1, 1, 3], [1, 4]]",10,"[3, 2, 3, 2]",37,150,0.7533333333333333,0,0.0,,,,TIME_LIMIT,0.3676470588235334,57496.0,0.0014190673828125,0.0073191700503230095,30.000170946121216,30.007554721087217,6.65,OPTIMAL,0.0,1061.0,0.0006988048553466797,0.006798022426664829,0.004978282377123833,0.0017299652099609375,0.004188578575849533,0.09069585800170898,0.1017283033579588,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,5,0.5,75,75,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,83,4.15,,,,TIME_LIMIT,0.3676470588235334,57496.0,0.0014190673828125,0.0073191700503230095,30.000170946121216,30.007554721087217,6.65,OPTIMAL,0.0,3316.0,0.0008869171142578125,4.206225275993347e-05,4.206225275993347e-05,0.0,0.00578219722956419,0.3161020278930664,0.32198417373001575,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,5,0.5,75,75,threshold_closest_dimension,release_gap_threshold_1,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 1, 1], [2, 3], [1, 1, 3], [1, 4]]",10,"[3, 2, 3, 2]",37,150,0.7533333333333333,0,0.0,,,,TIME_LIMIT,0.3676470588235334,57496.0,0.0014190673828125,0.0073191700503230095,30.000170946121216,30.007554721087217,6.65,OPTIMAL,0.0,1061.0,0.0008349418640136719,9.566452354192734e-05,9.566452354192734e-05,0.0,0.005235331133008003,0.08996796607971191,0.09535692632198334,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,5,0.75,38,38,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 1, 1], [2, 3], [1, 1, 3], [1, 4]]",10,"[3, 2, 3, 2]",37,150,0.7533333333333333,0,0.0,,,,TIME_LIMIT,0.3676470588235334,57496.0,0.0014190673828125,0.0073191700503230095,30.000170946121216,30.007554721087217,6.65,OPTIMAL,0.0,1061.0,0.0007259845733642578,0.007499340921640396,0.005647243000566959,0.0017499923706054688,0.0037574777379631996,0.08992910385131836,0.10123570915311575,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,5,0.75,38,38,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,280,14.0,,,,TIME_LIMIT,0.3676470588235334,57496.0,0.0014190673828125,0.0073191700503230095,30.000170946121216,30.007554721087217,6.85,OPTIMAL,0.0,225.0,0.00017309188842773438,3.9058737456798553e-05,3.9058737456798553e-05,0.0,0.003988906741142273,0.0343780517578125,0.03844923712313175,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,5,0.75,38,38,threshold_closest_dimension,release_gap_threshold_1,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 1, 1], [2, 3], [1, 1, 3], [1, 4]]",10,"[3, 2, 3, 2]",37,150,0.7533333333333333,0,0.0,,,,TIME_LIMIT,0.3676470588235334,57496.0,0.0014190673828125,0.0073191700503230095,30.000170946121216,30.007554721087217,6.65,OPTIMAL,0.0,1061.0,0.0008168220520019531,9.586475789546967e-05,9.586475789546967e-05,0.0,0.005351525731384754,0.09009790420532227,0.09560155496001244,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,5,0.9,15,24,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[4, 1], [2, 3], [2, 3], [1, 4]]",8,"[2, 2, 2, 2]",24,150,0.84,66,3.3,,,,TIME_LIMIT,0.3676470588235334,57496.0,0.0014190673828125,0.0073191700503230095,30.000170946121216,30.007554721087217,6.65,OPTIMAL,0.0,151.0,0.0006070137023925781,0.00755664799362421,0.005174407735466957,0.0022859573364257812,0.004188028164207935,0.020080089569091797,0.031873070634901524,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,5,0.9,15,24,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,280,14.0,,,,TIME_LIMIT,0.3676470588235334,57496.0,0.0014190673828125,0.0073191700503230095,30.000170946121216,30.007554721087217,6.85,OPTIMAL,0.0,225.0,0.00018310546875,7.230974733829498e-05,7.230974733829498e-05,0.0,0.004679881036281586,0.03468012809753418,0.03948973957449198,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,5,0.9,15,24,threshold_closest_dimension,release_gap_threshold_10,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[4, 1], [4, 1], [4, 1], [4, 1]]",8,"[2, 2, 2, 2]",24,150,0.84,187,9.35,,,,TIME_LIMIT,0.3676470588235334,57496.0,0.0014190673828125,0.0073191700503230095,30.000170946121216,30.007554721087217,6.85,OPTIMAL,0.0,93.0,0.0006749629974365234,9.871926158666611e-05,9.871926158666611e-05,0.0,0.0050823502242565155,0.022223949432373047,0.027461916208267212,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,6,0.25,112,112,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 1, 1, 1], [4, 1], [1, 2, 1, 1], [3, 2]]",12,"[4, 2, 4, 2]",52,150,0.6533333333333333,0,0.0,0.0,True,4.15,OPTIMAL,0.0,32607.0,0.001550912857055664,0.007480182684957981,11.211489915847778,11.21903502382338,4.15,OPTIMAL,0.0,627.0,0.0008211135864257812,0.007519762963056564,0.0056504979729652405,0.0017809867858886719,0.004882588051259518,0.0830988883972168,0.09554728493094444,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,6,0.25,112,112,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,217,10.85,0.09999999999999964,True,4.15,OPTIMAL,0.0,32607.0,0.001550912857055664,0.007480182684957981,11.211489915847778,11.21903502382338,4.25,OPTIMAL,0.0,785.0,0.0009050369262695312,4.819314926862717e-05,4.819314926862717e-05,0.0,0.005398286506533623,0.11249113082885742,0.11799413245171309,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,6,0.25,112,112,threshold_closest_dimension,release_gap_threshold_0,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 1, 1, 1], [1, 1, 2, 1], [1, 2, 1, 1], [1, 1, 1, 1, 1]]",17,"[4, 4, 4, 5]",108,150,0.28,0,0.0,0.0,True,4.15,OPTIMAL,0.0,32607.0,0.001550912857055664,0.007480182684957981,11.211489915847778,11.21903502382338,4.15,OPTIMAL,0.0,4613.0,0.0011680126190185547,8.558947592973709e-05,8.558947592973709e-05,0.0,0.005570557899773121,0.8462328910827637,0.8519385326653719,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,6,0.5,75,75,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 1, 1, 1], [4, 1], [1, 2, 1, 1], [3, 2]]",12,"[4, 2, 4, 2]",52,150,0.6533333333333333,0,0.0,0.0,True,4.15,OPTIMAL,0.0,32607.0,0.001550912857055664,0.007480182684957981,11.211489915847778,11.21903502382338,4.15,OPTIMAL,0.0,627.0,0.0008230209350585938,0.007299770601093769,0.005523736588656902,0.0016880035400390625,0.00449670385569334,0.08328700065612793,0.09512824192643166,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,6,0.5,75,75,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,217,10.85,0.09999999999999964,True,4.15,OPTIMAL,0.0,32607.0,0.001550912857055664,0.007480182684957981,11.211489915847778,11.21903502382338,4.25,OPTIMAL,0.0,785.0,0.0008959770202636719,4.731118679046631e-05,4.731118679046631e-05,0.0,0.0055719586089253426,0.11171793937683105,0.11739448457956314,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,6,0.5,75,75,threshold_closest_dimension,release_gap_threshold_1,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 1, 1, 1], [4, 1], [1, 2, 1, 1], [3, 2]]",12,"[4, 2, 4, 2]",52,150,0.6533333333333333,0,0.0,0.0,True,4.15,OPTIMAL,0.0,32607.0,0.001550912857055664,0.007480182684957981,11.211489915847778,11.21903502382338,4.15,OPTIMAL,0.0,627.0,0.0009431838989257812,0.00013790838420391083,0.00013790838420391083,0.0,0.005332508124411106,0.08413815498352051,0.08966476656496525,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,6,0.75,38,38,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 1, 1, 1], [4, 1], [4, 1], [3, 2]]",10,"[4, 2, 2, 2]",36,150,0.76,51,2.55,0.0,True,4.15,OPTIMAL,0.0,32607.0,0.001550912857055664,0.007480182684957981,11.211489915847778,11.21903502382338,4.15,OPTIMAL,0.0,230.0,0.0008060932159423828,0.008605483919382095,0.00583749171346426,0.0026628971099853516,0.0050219278782606125,0.03927016258239746,0.05295403581112623,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,6,0.75,38,38,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,248,12.4,0.0,True,4.15,OPTIMAL,0.0,32607.0,0.001550912857055664,0.007480182684957981,11.211489915847778,11.21903502382338,4.15,OPTIMAL,0.0,80.0,0.0005650520324707031,1.3981014490127563e-05,1.3981014490127563e-05,0.0,0.00372332613915205,0.015926837921142578,0.019707167521119118,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,6,0.75,38,38,threshold_closest_dimension,release_gap_threshold_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 1, 1, 1], [4, 1], [4, 1], [3, 2]]",10,"[4, 2, 2, 2]",36,150,0.76,51,2.55,0.0,True,4.15,OPTIMAL,0.0,32607.0,0.001550912857055664,0.007480182684957981,11.211489915847778,11.21903502382338,4.15,OPTIMAL,0.0,230.0,0.0006489753723144531,8.304603397846222e-05,8.304603397846222e-05,0.0,0.004506650380790234,0.039320945739746094,0.04395497776567936,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,6,0.9,15,24,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 3], [4, 1], [4, 1], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,163,8.15,0.0,True,4.15,OPTIMAL,0.0,32607.0,0.001550912857055664,0.007480182684957981,11.211489915847778,11.21903502382338,4.15,OPTIMAL,0.0,102.0,0.00016188621520996094,0.00981571152806282,0.005582105368375778,0.004138946533203125,0.00350345391780138,0.021156787872314453,0.0345242777839303,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,6,0.9,15,24,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,248,12.4,0.0,True,4.15,OPTIMAL,0.0,32607.0,0.001550912857055664,0.007480182684957981,11.211489915847778,11.21903502382338,4.15,OPTIMAL,0.0,80.0,0.00067901611328125,7.229950278997421e-05,7.229950278997421e-05,0.0,0.0050656553357839584,0.016308069229125977,0.021502040326595306,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,6,0.9,15,24,threshold_closest_dimension,release_gap_threshold_5,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 3], [4, 1], [4, 1], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,163,8.15,0.0,True,4.15,OPTIMAL,0.0,32607.0,0.001550912857055664,0.007480182684957981,11.211489915847778,11.21903502382338,4.15,OPTIMAL,0.0,102.0,0.0001728534698486328,9.024608880281448e-05,9.024608880281448e-05,0.0,0.004597236402332783,0.021420955657958984,0.0261637344956398,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,7,0.25,112,112,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 1, 1, 1, 1], [1, 1, 1, 2], [1, 4], [2, 1, 2]]",14,"[5, 4, 2, 3]",71,150,0.5266666666666666,0,0.0,,,,TIME_LIMIT,0.28620394934141147,72733.0,0.0013110637664794922,0.0062268683686852455,30.00022006034851,30.006497334688902,4.9,OPTIMAL,0.0,4558.0,0.0009720325469970703,0.0074136219918727875,0.005573811940848827,0.0017499923706054688,0.004522332921624184,0.4606201648712158,0.4726063646376133,N20_L4_balanced_poisson_hS2
