instance_id,seed,replication,N,L,counts,releases,arrival_rate,h_F,h_S,method,run_role,threshold,delta,max_platoon_size,Pmax,partition,number_of_platoons,ordering_variable_count,vehicle_level_ordering_variable_count,dimension_reduction_ratio,formation_time_ms,formation_repetitions,partition_specific_upper_bound,scaled_partition_specific_upper_bound,rule_level_upper_bound,scaled_rule_level_upper_bound,time_limit_s,threads,status,objective,objective_total_delay,best_bound,terminal_mip_gap,solve_time_s,model_construction_time_s,end_to_end_time_s,node_count,time_to_first_feasible_s,sol_count,np_30s_status,np_30s_objective,np_recovery_status,np_recovery_objective,np_optimal_objective,np_optimal_source,actual_optimality_gap,bound_check_available,bound_valid,bound_slack,delay_order_check_available,np_pp_chp_delay_order_holds,matching_chp_objective,pp_optimal_objective,np_30s_terminal_mip_gap,np_30s_solve_time_s,lambda,total_arrival_rate,per_approach_arrival_rate
N40_lambda1p5_rep008_seed12809464431746485944,12809464431746485944,8,40,4,"[10, 10, 10, 10]","[[3, 7, 9, 9, 10, 11, 13, 14, 15, 17], [3, 8, 10, 12, 12, 14, 17, 19, 19, 23], [1, 6, 17, 17, 22, 23, 31, 34, 43, 43], [3, 6, 6, 15, 19, 21, 26, 29, 29, 32]]",1.5,1,3,PP,initial_30s,4,4,2,2,"[[2, 2, 2, 2, 2], [1, 2, 2, 2, 2, 1], [1, 1, 2, 2, 2, 2], [2, 1, 2, 1, 2, 2]]",23,198,600,0.6699999999999999,0.00637,20,14.95,598,56.5,2260,30.0,12,TIME_LIMIT,10.85,434.0,326.8851054689397,0.2468085127443786,30.00794816017151,0.008661530911922455,30.016680463902112,352644.0,0.002254009246826172,10,TIME_LIMIT,11.6,,,,,,False,,,False,,11.05,,0.6652917476254265,30.003391981124878,1.5,1.5,0.375
N40_lambda1p5_rep008_seed12809464431746485944,12809464431746485944,8,40,4,"[10, 10, 10, 10]","[[3, 7, 9, 9, 10, 11, 13, 14, 15, 17], [3, 8, 10, 12, 12, 14, 17, 19, 19, 23], [1, 6, 17, 17, 22, 23, 31, 34, 43, 43], [3, 6, 6, 15, 19, 21, 26, 29, 29, 32]]",1.5,1,3,PP,initial_30s,4,4,4,4,"[[4, 4, 2], [1, 4, 4, 1], [1, 1, 2, 2, 2, 2], [3, 3, 4]]",16,93,600,0.845,0.006014,20,18.875,755,84.75,3390,30.0,12,OPTIMAL,10.85,434.0,434.0,0.0,0.5725140571594238,0.006657931953668594,0.5792464916439071,17370.0,0.00286102294921875,10,TIME_LIMIT,11.6,,,,,,False,,,False,,11.05,10.85,0.6652917476254265,30.003391981124878,1.5,1.5,0.375
N40_lambda1p5_rep008_seed12809464431746485944,12809464431746485944,8,40,4,"[10, 10, 10, 10]","[[3, 7, 9, 9, 10, 11, 13, 14, 15, 17], [3, 8, 10, 12, 12, 14, 17, 19, 19, 23], [1, 6, 17, 17, 22, 23, 31, 34, 43, 43], [3, 6, 6, 15, 19, 21, 26, 29, 29, 32]]",1.5,1,3,PP,initial_30s,4,4,6,6,"[[6, 4], [1, 6, 3], [1, 1, 2, 2, 2, 2], [3, 3, 4]]",14,69,600,0.885,0.002544,20,20.4,816,93.225,3729,30.0,12,OPTIMAL,11.05,442.0,442.0,0.0,0.2815248966217041,0.005912314169108868,0.2875099793069067,11487.0,0.001341104507446289,10,TIME_LIMIT,11.6,,,,,,False,,,False,,11.05,11.05,0.6652917476254265,30.003391981124878,1.5,1.5,0.375
N40_lambda1p5_rep008_seed12809464431746485944,12809464431746485944,8,40,4,"[10, 10, 10, 10]","[[3, 7, 9, 9, 10, 11, 13, 14, 15, 17], [3, 8, 10, 12, 12, 14, 17, 19, 19, 23], [1, 6, 17, 17, 22, 23, 31, 34, 43, 43], [3, 6, 6, 15, 19, 21, 26, 29, 29, 32]]",1.5,1,3,PP,initial_30s,4,4,8,8,"[[8, 2], [1, 8, 1], [1, 1, 2, 2, 2, 2], [3, 3, 4]]",14,69,600,0.885,0.0060845,20,19.65,786,98.875,3955,30.0,12,OPTIMAL,10.85,434.0,433.99999999992747,0.0,0.135329008102417,0.005852965638041496,0.14124711992417288,4548.0,0.0012590885162353516,10,TIME_LIMIT,11.6,,,,,,False,,,False,,11.05,10.85,0.6652917476254265,30.003391981124878,1.5,1.5,0.375
N40_lambda1p5_rep008_seed12809464431746485944,12809464431746485944,8,40,4,"[10, 10, 10, 10]","[[3, 7, 9, 9, 10, 11, 13, 14, 15, 17], [3, 8, 10, 12, 12, 14, 17, 19, 19, 23], [1, 6, 17, 17, 22, 23, 31, 34, 43, 43], [3, 6, 6, 15, 19, 21, 26, 29, 29, 32]]",1.5,1,3,PP,initial_30s,6,6,2,2,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 1, 2, 2, 2, 1]]",21,165,600,0.725,0.002649,20,24.95,998,95.5,3820,30.0,12,TIME_LIMIT,12.3,492.0,346.9999999999975,0.2947154471544766,30.007671117782593,0.007696261629462242,30.015426932221363,580607.0,0.0019190311431884766,10,TIME_LIMIT,11.6,,,,,,False,,,False,,12.3,,0.6652917476254265,30.003391981124878,1.5,1.5,0.375
N40_lambda1p5_rep008_seed12809464431746485944,12809464431746485944,8,40,4,"[10, 10, 10, 10]","[[3, 7, 9, 9, 10, 11, 13, 14, 15, 17], [3, 8, 10, 12, 12, 14, 17, 19, 19, 23], [1, 6, 17, 17, 22, 23, 31, 34, 43, 43], [3, 6, 6, 15, 19, 21, 26, 29, 29, 32]]",1.5,1,3,PP,initial_30s,6,6,4,4,"[[4, 4, 2], [4, 4, 2], [2, 4, 2, 2], [3, 4, 3]]",13,63,600,0.895,0.002173,20,34.725,1389,143.25,5730,30.0,12,OPTIMAL,12.3,492.0,492.0,0.0,0.21126604080200195,0.0052957432344555855,0.21662799663933324,9892.0,0.0012249946594238281,10,TIME_LIMIT,11.6,,,,,,False,,,False,,12.3,12.3,0.6652917476254265,30.003391981124878,1.5,1.5,0.375
N40_lambda1p5_rep008_seed12809464431746485944,12809464431746485944,8,40,4,"[10, 10, 10, 10]","[[3, 7, 9, 9, 10, 11, 13, 14, 15, 17], [3, 8, 10, 12, 12, 14, 17, 19, 19, 23], [1, 6, 17, 17, 22, 23, 31, 34, 43, 43], [3, 6, 6, 15, 19, 21, 26, 29, 29, 32]]",1.5,1,3,PP,initial_30s,6,6,6,6,"[[6, 4], [6, 4], [2, 4, 2, 2], [3, 6, 1]]",11,44,600,0.9266666666666666,0.002413,20,32.475,1299,157.575,6303,30.0,12,OPTIMAL,12.3,492.0,492.0,0.0,0.09389400482177734,0.005149201489984989,0.09909880621267605,3351.0,0.0009801387786865234,10,TIME_LIMIT,11.6,,,,,,False,,,False,,12.3,12.3,0.6652917476254265,30.003391981124878,1.5,1.5,0.375
N40_lambda1p5_rep008_seed12809464431746485944,12809464431746485944,8,40,4,"[10, 10, 10, 10]","[[3, 7, 9, 9, 10, 11, 13, 14, 15, 17], [3, 8, 10, 12, 12, 14, 17, 19, 19, 23], [1, 6, 17, 17, 22, 23, 31, 34, 43, 43], [3, 6, 6, 15, 19, 21, 26, 29, 29, 32]]",1.5,1,3,PP,initial_30s,6,6,8,8,"[[8, 2], [8, 2], [2, 4, 2, 2], [3, 7]]",10,36,600,0.94,0.0023535,20,36.275,1451,167.125,6685,30.0,12,OPTIMAL,12.3,492.0,492.0,0.0,0.03884291648864746,0.0048787230625748634,0.04377455548512078,791.0,0.0008900165557861328,10,TIME_LIMIT,11.6,,,,,,False,,,False,,12.3,12.3,0.6652917476254265,30.003391981124878,1.5,1.5,0.375
N40_lambda1p5_rep008_seed12809464431746485944,12809464431746485944,8,40,4,"[10, 10, 10, 10]","[[3, 7, 9, 9, 10, 11, 13, 14, 15, 17], [3, 8, 10, 12, 12, 14, 17, 19, 19, 23], [1, 6, 17, 17, 22, 23, 31, 34, 43, 43], [3, 6, 6, 15, 19, 21, 26, 29, 29, 32]]",1.5,1,3,PP,initial_30s,8,8,2,2,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 1, 2, 2, 2, 1]]",21,165,600,0.725,0.006695,20,24.95,998,134.5,5380,30.0,12,TIME_LIMIT,12.3,492.0,346.9999999999975,0.2947154471544766,30.004745960235596,0.00754079595208168,30.012350816932983,580195.0,0.0018908977508544922,10,TIME_LIMIT,11.6,,,,,,False,,,False,,12.3,,0.6652917476254265,30.003391981124878,1.5,1.5,0.375
N40_lambda1p5_rep008_seed12809464431746485944,12809464431746485944,8,40,4,"[10, 10, 10, 10]","[[3, 7, 9, 9, 10, 11, 13, 14, 15, 17], [3, 8, 10, 12, 12, 14, 17, 19, 19, 23], [1, 6, 17, 17, 22, 23, 31, 34, 43, 43], [3, 6, 6, 15, 19, 21, 26, 29, 29, 32]]",1.5,1,3,PP,initial_30s,8,8,4,4,"[[4, 4, 2], [4, 4, 2], [2, 4, 2, 2], [3, 4, 3]]",13,63,600,0.895,0.002444,20,34.725,1389,201.75,8070,30.0,12,OPTIMAL,12.3,492.0,492.0,0.0,0.21070098876953125,0.0053370557725429535,0.21610039959197663,9892.0,0.0011200904846191406,10,TIME_LIMIT,11.6,,,,,,False,,,False,,12.3,12.3,0.6652917476254265,30.003391981124878,1.5,1.5,0.375
N40_lambda1p5_rep008_seed12809464431746485944,12809464431746485944,8,40,4,"[10, 10, 10, 10]","[[3, 7, 9, 9, 10, 11, 13, 14, 15, 17], [3, 8, 10, 12, 12, 14, 17, 19, 19, 23], [1, 6, 17, 17, 22, 23, 31, 34, 43, 43], [3, 6, 6, 15, 19, 21, 26, 29, 29, 32]]",1.5,1,3,PP,initial_30s,8,8,6,6,"[[6, 4], [6, 4], [2, 6, 2], [3, 6, 1]]",10,37,600,0.9383333333333334,0.002504,20,38.325,1533,221.925,8877,30.0,12,OPTIMAL,12.3,492.0,491.9999999999411,0.0,0.06532096862792969,0.004936289973556995,0.07031266265504742,1218.0,0.0009489059448242188,10,TIME_LIMIT,11.6,,,,,,False,,,False,,12.3,12.3,0.6652917476254265,30.003391981124878,1.5,1.5,0.375
N40_lambda1p5_rep008_seed12809464431746485944,12809464431746485944,8,40,4,"[10, 10, 10, 10]","[[3, 7, 9, 9, 10, 11, 13, 14, 15, 17], [3, 8, 10, 12, 12, 14, 17, 19, 19, 23], [1, 6, 17, 17, 22, 23, 31, 34, 43, 43], [3, 6, 6, 15, 19, 21, 26, 29, 29, 32]]",1.5,1,3,PP,initial_30s,8,8,8,8,"[[8, 2], [8, 2], [2, 6, 2], [3, 7]]",9,30,600,0.95,0.0023985,20,42.125,1685,235.375,9415,30.0,12,OPTIMAL,12.3,492.0,492.0,0.0,0.028194904327392578,0.004775467328727245,0.03302497451171732,331.0,0.0008459091186523438,10,TIME_LIMIT,11.6,,,,,,False,,,False,,12.3,12.3,0.6652917476254265,30.003391981124878,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,CHP,initial_30s,2,2,,,"[[1, 1, 1, 5, 1, 1], [2, 3, 1, 2, 2], [1, 2, 1, 1, 3, 2], [1, 1, 3, 5]]",21,164,600,0.7266666666666667,0.0022635,20,3.75,150,34.125,1365,30.0,12,OPTIMAL,11.1,444.0,443.99999999996885,0.0,14.251415967941284,0.007649821229279041,14.259131447798218,172128.0,0.0037539005279541016,10,TIME_LIMIT,12.65,,,,,,False,,,False,,11.1,,,,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,CHP,initial_30s,4,4,,,"[[1, 7, 2], [2, 3, 1, 4], [1, 2, 2, 5], [2, 8]]",13,62,600,0.8966666666666667,0.0021235,20,20.5,820,110.175,4407,30.0,12,OPTIMAL,11.099997376769517,443.99989507078067,443.99989507078067,0.0,0.11337614059448242,0.00561686884611845,0.11905257132906771,4384.0,0.0012271404266357422,10,TIME_LIMIT,12.65,,,,,,False,,,False,,11.099997376769517,,,,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,CHP,initial_30s,6,6,,,"[[8, 2], [5, 5], [1, 9], [2, 8]]",8,24,600,0.96,0.002158,20,39.25,1570,186.225,7449,30.0,12,OPTIMAL,12.3,492.0,492.0,0.0,0.024482011795043945,0.004733654670417309,0.029270470267959117,212.0,0.0007710456848144531,10,TIME_LIMIT,12.65,,,,,,False,,,False,,12.3,,,,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,CHP,initial_30s,8,8,,,"[[8, 2], [10], [10], [2, 8]]",6,13,600,0.9783333333333333,0.002133,20,51.125,2045,262.275,10491,30.0,12,OPTIMAL,12.875,515.0,514.9999999999413,0.0,0.007215976715087891,0.0046581095084548,0.011930791001124859,1.0,0.0007359981536865234,6,TIME_LIMIT,12.65,,,,,,False,,,False,,12.875,,,,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,NP,initial_30s,,,1,1,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",40,600,600,0.0,0.001282,20,0.0,0,0.0,0,30.0,12,TIME_LIMIT,12.65,506.0,159.23884700594726,0.68529872133212,30.00486397743225,0.016054662875831127,30.02098082987314,54732.0,0.005913972854614258,10,TIME_LIMIT,12.65,,,,,,False,,,False,,,,,,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,PP,initial_30s,2,2,2,2,"[[1, 1, 1, 2, 2, 1, 1, 1], [2, 2, 1, 1, 2, 2], [1, 2, 1, 1, 2, 1, 2], [1, 1, 2, 1, 2, 2, 1]]",28,293,600,0.5116666666666667,0.002494,20,1.55,62,17.5,700,30.0,12,TIME_LIMIT,11.4,456.0,218.73285170885276,0.520322693620937,30.00823187828064,0.010303852148354053,30.018600080080432,193627.0,0.003403902053833008,10,TIME_LIMIT,12.65,,,,,,False,,,False,,11.1,,0.68529872133212,30.00486397743225,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,PP,initial_30s,2,2,4,4,"[[1, 1, 1, 4, 1, 1, 1], [2, 3, 1, 2, 2], [1, 2, 1, 1, 3, 2], [1, 1, 3, 4, 1]]",23,197,600,0.6716666666666666,0.002504,20,3.075,123,26.25,1050,30.0,12,TIME_LIMIT,11.1,444.0,344.4529035020315,0.2242051722927218,30.005911111831665,0.008461687713861465,30.01444398299747,858235.0,0.004155158996582031,10,TIME_LIMIT,12.65,,,,,,False,,,False,,11.1,,0.68529872133212,30.00486397743225,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,PP,initial_30s,2,2,6,6,"[[1, 1, 1, 5, 1, 1], [2, 3, 1, 2, 2], [1, 2, 1, 1, 3, 2], [1, 1, 3, 5]]",21,164,600,0.7266666666666667,0.0061795,20,3.75,150,28.875,1155,30.0,12,OPTIMAL,11.1,444.0,443.99999999996885,0.0,14.274641036987305,0.00812892522662878,14.282843338500337,172128.0,0.003885984420776367,10,TIME_LIMIT,12.65,,,,,,False,,,False,,11.1,11.1,0.68529872133212,30.00486397743225,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,PP,initial_30s,2,2,8,8,"[[1, 1, 1, 5, 1, 1], [2, 3, 1, 2, 2], [1, 2, 1, 1, 3, 2], [1, 1, 3, 5]]",21,164,600,0.7266666666666667,0.002519,20,3.75,150,30.625,1225,30.0,12,OPTIMAL,11.1,444.0,443.99999999996885,0.0,14.291263818740845,0.0077353911474347115,14.299067663732595,172128.0,0.002190828323364258,10,TIME_LIMIT,12.65,,,,,,False,,,False,,11.1,11.1,0.68529872133212,30.00486397743225,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,PP,initial_30s,4,4,2,2,"[[1, 2, 2, 2, 1, 2], [2, 2, 1, 1, 2, 2], [1, 2, 2, 2, 2, 1], [2, 2, 2, 2, 2]]",23,198,600,0.6699999999999999,0.00626,20,15.525,621,56.5,2260,30.0,12,TIME_LIMIT,10.9,436.0,310.1225445703212,0.2887097601598137,30.005990028381348,0.008521808311343193,30.014577111810276,390367.0,0.0022928714752197266,10,TIME_LIMIT,12.65,,,,,,False,,,False,,11.099997376769517,,0.68529872133212,30.00486397743225,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,PP,initial_30s,4,4,4,4,"[[1, 4, 3, 2], [2, 3, 1, 4], [1, 2, 2, 4, 1], [2, 4, 4]]",16,95,600,0.8416666666666667,0.0023885,20,20.5,820,84.75,3390,30.0,12,OPTIMAL,11.1,444.0,443.9999999999934,0.0,0.9725179672241211,0.006359330378472805,0.9789460307288418,19657.0,0.0014429092407226562,10,TIME_LIMIT,12.65,,,,,,False,,,False,,11.099997376769517,11.1,0.68529872133212,30.00486397743225,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,PP,initial_30s,4,4,6,6,"[[1, 6, 1, 2], [2, 3, 1, 4], [1, 2, 2, 5], [2, 6, 2]]",15,84,600,0.86,0.0060545,20,20.5,820,93.225,3729,30.0,12,OPTIMAL,11.1,444.0,443.9999999999902,0.0,0.6387012004852295,0.00678680744022131,0.6455533439012928,16024.0,0.002763032913208008,10,TIME_LIMIT,12.65,,,,,,False,,,False,,11.099997376769517,11.1,0.68529872133212,30.00486397743225,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,PP,initial_30s,4,4,8,8,"[[1, 7, 2], [2, 3, 1, 4], [1, 2, 2, 5], [2, 8]]",13,62,600,0.8966666666666667,0.0024635,20,20.5,820,98.875,3955,30.0,12,OPTIMAL,11.099997376769517,443.99989507078067,443.99989507078067,0.0,0.11407017707824707,0.006111485883593559,0.12023894503990507,4384.0,0.001157999038696289,10,TIME_LIMIT,12.65,,,,,,False,,,False,,11.099997376769517,11.099997376769517,0.68529872133212,30.00486397743225,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,PP,initial_30s,6,6,2,2,"[[2, 2, 2, 2, 2], [2, 2, 1, 2, 2, 1], [1, 2, 2, 2, 2, 1], [2, 2, 2, 2, 2]]",22,181,600,0.6983333333333333,0.002569,20,24.275,971,95.5,3820,30.0,12,TIME_LIMIT,11.775,471.0,343.06811301048253,0.2716175944575742,30.005542039871216,0.0076813288033008575,30.013286856415444,814544.0,0.0020041465759277344,10,TIME_LIMIT,12.65,,,,,,False,,,False,,12.3,,0.68529872133212,30.00486397743225,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,PP,initial_30s,6,6,4,4,"[[4, 4, 2], [4, 1, 4, 1], [1, 4, 4, 1], [2, 4, 4]]",14,73,600,0.8783333333333333,0.00344,20,35.05,1402,143.25,5730,30.0,12,OPTIMAL,11.775,471.0,471.0,0.0,0.1758420467376709,0.005910962820053101,0.18182632389652967,7695.0,0.00131988525390625,10,TIME_LIMIT,12.65,,,,,,False,,,False,,12.3,11.775,0.68529872133212,30.00486397743225,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,PP,initial_30s,6,6,6,6,"[[6, 2, 2], [5, 5], [1, 6, 3], [2, 6, 2]]",11,45,600,0.925,0.002518,20,39.25,1570,157.575,6303,30.0,12,OPTIMAL,12.3,492.0,492.0,0.0,0.06730103492736816,0.005328673869371414,0.07268697459428836,1954.0,0.000982046127319336,10,TIME_LIMIT,12.65,,,,,,False,,,False,,12.3,12.3,0.68529872133212,30.00486397743225,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,PP,initial_30s,6,6,8,8,"[[8, 2], [5, 5], [1, 8, 1], [2, 8]]",9,30,600,0.95,0.005999,20,39.25,1570,167.125,6685,30.0,12,OPTIMAL,12.3,492.0,492.0,0.0,0.030325889587402344,0.005243594758212566,0.03562855476252937,368.0,0.0008540153503417969,10,TIME_LIMIT,12.65,,,,,,False,,,False,,12.3,12.3,0.68529872133212,30.00486397743225,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,PP,initial_30s,8,8,2,2,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",20,150,600,0.75,0.002559,20,35.875,1435,134.5,5380,30.0,12,TIME_LIMIT,11.775,471.0,377.941274318515,0.19757691227491506,30.01223587989807,0.007347113452851772,30.019645370268567,432528.0,0.0017158985137939453,10,TIME_LIMIT,12.65,,,,,,False,,,False,,12.875,,0.68529872133212,30.00486397743225,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,PP,initial_30s,8,8,4,4,"[[4, 4, 2], [4, 4, 2], [4, 4, 2], [2, 4, 4]]",12,54,600,0.91,0.0024285,20,45.625,1825,201.75,8070,30.0,12,OPTIMAL,11.775,471.0,471.0,0.0,0.11621785163879395,0.005501223728060722,0.12178669737840032,2728.0,0.003448009490966797,10,TIME_LIMIT,12.65,,,,,,False,,,False,,12.875,11.775,0.68529872133212,30.00486397743225,1.5,1.5,0.375
N40_lambda1p5_rep009_seed17611928110134980145,17611928110134980145,9,40,4,"[10, 10, 10, 10]","[[0, 5, 8, 12, 13, 14, 14, 15, 25, 29], [3, 3, 9, 10, 12, 19, 24, 26, 29, 30], [2, 10, 11, 16, 19, 24, 25, 25, 28, 28], [0, 4, 16, 18, 19, 23, 24, 26, 27, 29]]",1.5,1,3,PP,initial_30s,8,8,6,6,"[[6, 2, 2], [6, 4], [6, 4], [2, 6, 2]]",10,37,600,0.9383333333333334,0.002444,20,47.825,1913,221.925,8877,30.0,12,OPTIMAL,12.875,515.0,515.0,0.0,0.2315661907196045,0.004988669417798519,0.23661227545236968,550.0,0.1897430419921875,6,TIME_LIMIT,12.65,,,,,,False,,,False,,12.875,12.875,0.68529872133212,30.00486397743225,1.5,1.5,0.375
